view,index,pred_psnr,pred_ssim,pred_rmse,pred_mae,fbp_psnr,fbp_ssim,fbp_rmse,fbp_mae
30,60,23.25680976523538,0.7327182964308706,0.06873208284378052,0.04078800976276398,12.721297745187126,0.127064016435176,0.23117193579673767,0.17603079974651337
30,61,23.074475793497303,0.7298938222427506,0.07019016146659851,0.04257730022072792,12.727866820749973,0.13692751864306904,0.23099718987941742,0.1754266619682312
30,62,24.338153582852676,0.7917501663558049,0.06068653613328934,0.036448851227760315,12.798279534247612,0.09502053747061759,0.22913213074207306,0.17435987293720245
30,63,21.933257158655252,0.6199547854245393,0.08004554361104965,0.0552547313272953,12.285189711071672,0.10800497183098948,0.24307513236999512,0.17868830263614655
30,64,23.102314034155782,0.725506521975582,0.06996555626392365,0.041821159422397614,12.591582480635514,0.12377241319776962,0.2346501499414444,0.17747926712036133
30,65,23.553275981985266,0.6202541186603611,0.06642571091651917,0.04911215603351593,12.52211738711176,0.1035142587234453,0.23653429746627808,0.18185867369174957
30,66,24.16470756279312,0.6283613560025685,0.06191054359078407,0.046030160039663315,12.785810485290236,0.0922516819619283,0.22946134209632874,0.1814385950565338
30,67,22.639171631235293,0.7175035417342918,0.07379745692014694,0.04588383436203003,12.13061532428171,0.12165496318196246,0.24743963778018951,0.19541677832603455
30,68,22.867892607786857,0.5919987969019264,0.0718795508146286,0.054083775728940964,12.46652843984851,0.12368720770589539,0.23805296421051025,0.18294267356395721
30,69,22.359509543086627,0.5778931392967509,0.07621219754219055,0.055174943059682846,12.19686442819659,0.11316093986421806,0.24555952847003937,0.18665213882923126
30,70,22.44717426824642,0.6959031755617987,0.07544688135385513,0.047016169875860214,12.386201413990015,0.13391778963361614,0.2402646690607071,0.17834912240505219
30,71,21.96278731934686,0.6695097782312188,0.07977386564016342,0.049963291734457016,12.163595433701849,0.13189837774043153,0.2465018779039383,0.18308603763580322
